movieId,title,genres,imdbId,poster
96084,Hands Over the City (Le mani sulla città) (1963),Drama,57286,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMjU5MjUyMl5BMl5BanBnXkFtZTcwNDUxOTUzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
96110,"Campaign, The (2012)",Comedy,1790886,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NjI3MzM2Nl5BMl5BanBnXkFtZTcwNDgxNjA5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96114,Brake (2012),Crime|Thriller,1990181,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU3NzEzNDA3OF5BMl5BanBnXkFtZTcwNDQ1MTkyNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96121,Hope Springs (2012),Comedy|Drama,1535438,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxODY2OTg2N15BMl5BanBnXkFtZTcwODAyODg5Nw@@._V1_UY268_CR1,0,182,268_AL_.jpg"
96150,"Queen of Versailles, The (2012)",Documentary,2125666,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MzY0NDc3NV5BMl5BanBnXkFtZTcwMTAyODY4Nw@@._V1_UY268_CR2,0,182,268_AL_.jpg"
96281,ParaNorman (2012),Adventure|Animation|Comedy,1623288,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1OTU1NDM3N15BMl5BanBnXkFtZTcwMjYxNTg0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96283,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy,2023453,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MTk4MTk4Nl5BMl5BanBnXkFtZTcwMzgzOTY2Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96373,Broken (2012),Drama,1441940,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NTMzNDY4NV5BMl5BanBnXkFtZTgwMzQxNTkyMDE@._V1_UY268_CR5,0,182,268_AL_.jpg"
96411,6 Days to Air: The Making of South Park (2011),Documentary,2076781,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDUyMzY1NDcwNV5BMl5BanBnXkFtZTgwODExNjMyMjE@._V1_UY268_CR3,0,182,268_AL_.jpg"
96417,Premium Rush (2012),Action|Thriller,1547234,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzkxNjAwMDkwOF5BMl5BanBnXkFtZTcwMTQ1NDkwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96430,"Odd Life of Timothy Green, The (2012)",Comedy|Drama|Fantasy,1462769,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzODg3MzUyOV5BMl5BanBnXkFtZTcwNzI1MzUyNg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96432,Lawless (2012),Crime|Drama,1212450,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNjUyNjUwN15BMl5BanBnXkFtZTcwMDgwOTIyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror,1714203,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0OTQ2MTkxNF5BMl5BanBnXkFtZTgwNjkxMjczNDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
96471,Prime Suspect 3 (1993),Crime|Drama|Mystery,106104,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNDAxOTIyNl5BMl5BanBnXkFtZTcwMDYzOTMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
96488,Searching for Sugar Man (2012),Documentary,2125608,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5Nzc2NDUyN15BMl5BanBnXkFtZTcwNjQwMjc5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96518,Prime Suspect 6: The Last Witness (2003),Drama|Thriller,365651,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyMDkxMTgzNl5BMl5BanBnXkFtZTcwMjY3MTUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
96520,Prime Suspect: The Lost Child (1995),Drama|Mystery,114182,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzNDQzODc2OV5BMl5BanBnXkFtZTcwMzAyNjkxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
96530,Conception (2011),Comedy|Romance,1619277,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NjY2MTg2Ml5BMl5BanBnXkFtZTcwMzUxODMzNw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96563,Paradise Lost 3: Purgatory (2011),Documentary,2028530,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEyNzgwMDAyMjVeQTJeQWpwZ15BbWU3MDE2NDI0Mjc@._V1_UY268_CR9,0,182,268_AL_.jpg"
96567,"Words, The (2012)",Drama|Romance,1840417,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2NjgyMjI3OV5BMl5BanBnXkFtZTcwMDkxMjIyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96588,Pitch Perfect (2012),Comedy|Musical,1981677,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMTMzNzE5N15BMl5BanBnXkFtZTcwNzg5NjM5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96606,Samsara (2011),Documentary,770802,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY3NzM4MTI5NF5BMl5BanBnXkFtZTcwMjk3NTA5Nw@@._V1_UY268_CR0,0,182,268_AL_.jpg"
96608,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi,114308,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NTI2OTA2MV5BMl5BanBnXkFtZTYwOTQ4Mjg5._V1_UX182_CR0,0,182,268_AL_.jpg"
96610,Looper (2012),Action|Crime|Sci-Fi,1276104,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NTA3NTg4NF5BMl5BanBnXkFtZTcwNTA0NDYzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96616,That's My Boy (2012),Comedy,1232200,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NDMyNzgzMV5BMl5BanBnXkFtZTcwMjIyMTA1Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi,1990314,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMTE0NTk4Ml5BMl5BanBnXkFtZTcwNjQ1OTMwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX,1855325,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2NTkwNjUxNTZeQTJeQWpwZ15BbWU3MDE2OTMxMTg@._V1_UX182_CR0,0,182,268_AL_.jpg"
96726,Lola Versus (2012),Comedy|Romance,1710417,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5MjQ1MzE2NzNeQTJeQWpwZ15BbWU3MDk2ODkzNjc@._V1_UX182_CR0,0,182,268_AL_.jpg"
96728,"Master, The (2012)",Drama,1560747,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NjQ5MzMwMF5BMl5BanBnXkFtZTcwMjczNTAzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96737,Dredd (2012),Action|Sci-Fi,1343727,"https://images-na.ssl-images-amazon.com/images/M/MV5BODkyNDQzMzUzOF5BMl5BanBnXkFtZTcwODYyMDEyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96811,End of Watch (2012),Crime|Drama|Thriller,1855199,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMxNjU0ODU5Ml5BMl5BanBnXkFtZTcwNjI4MzAyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96815,V/H/S (2012),Horror|Thriller,2105044,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwODAxMzMwNF5BMl5BanBnXkFtZTcwMTk3MTQ5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance,1659337,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIxOTQyODU1OV5BMl5BanBnXkFtZTcwMDQ4Mjg4Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96829,"Hunt, The (Jagten) (2012)",Drama,2106476,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NDg3ODg4NF5BMl5BanBnXkFtZTcwNzk3NTc3Nw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,2076220,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk2MDc4MDk2OF5BMl5BanBnXkFtZTcwMTcyODY1OA@@._V1_UY268_CR0,0,182,268_AL_.jpg"
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,1397280,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNTQ0ODExOV5BMl5BanBnXkFtZTcwNjU3NDQwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96917,House at the End of the Street (2012),Horror|Thriller,1582507,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxNTUwNTU4N15BMl5BanBnXkFtZTcwNTE0MTI3Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance,319901,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjkyMzU2ODM2N15BMl5BanBnXkFtZTcwNjA4NzYyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
96945,Love Lasts Three Years (L'amour dure trois ans) (2011),Comedy|Drama|Romance,1638328,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4MjI0NDQwMl5BMl5BanBnXkFtZTcwMjAwODQ0Nw@@._V1_UY268_CR9,0,182,268_AL_.jpg"
96964,"Tall Man, The (2012)",Crime|Drama|Mystery,1658837,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5ODE1MjU3OV5BMl5BanBnXkFtZTcwNzg4NDEzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
96975,LOL (2012),Comedy|Drama|Romance,1592873,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA0MjI5ODA3MjReQTJeQWpwZ15BbWU3MDI1NTE3Njc@._V1_UY268_CR1,0,182,268_AL_.jpg"
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance,2053425,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMTU4NDUyMl5BMl5BanBnXkFtZTcwOTM5NDY0OA@@._V1_UY268_CR0,0,182,268_AL_.jpg"
97168,Marley (2012),Documentary,1183919,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3NDUzMzQ2OF5BMl5BanBnXkFtZTcwNzY4NTE0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX,1142977,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MjYzMjY2N15BMl5BanBnXkFtZTgwNzg2NjAwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
97188,Sinister (2012),Horror|Thriller,1922777,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI5MTg1Njg0Ml5BMl5BanBnXkFtZTcwNzg2Mjc4Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97194,"Thing: Terror Takes Shape, The (1998)",Documentary,376921,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1ODY5NTI0Ml5BMl5BanBnXkFtZTcwNzMxMzMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
97225,Hotel Transylvania (2012),Animation|Children|Comedy,837562,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NjQyODI3M15BMl5BanBnXkFtZTcwMDM4NjM0OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97230,Side by Side (2012),Documentary,2014338,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjY4MTE5NTE1M15BMl5BanBnXkFtZTcwODA4MzEzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery,54325,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjc2OTY4MDktZTFjOS00ZmRkLThhM2MtNDBjZjAzNTc4NGJiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
97304,Argo (2012),Drama|Thriller,1024648,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MjI0MjM0NF5BMl5BanBnXkFtZTcwMTYxMTQ1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97306,Seven Psychopaths (2012),Comedy|Crime,1931533,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwMzUxMjc0M15BMl5BanBnXkFtZTcwMzQ2MjYyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97328,Liberal Arts (2012),Comedy|Drama,1872818,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4Njk3MjE2N15BMl5BanBnXkFtZTcwNzg5OTIyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97470,Catch .44 (2011),Action|Drama|Thriller,1886493,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTM2NjgzNV5BMl5BanBnXkFtZTcwNzc0MTc5Ng@@._V1_UY268_CR4,0,182,268_AL_.jpg"
97643,[REC]³ 3 Génesis (2012),Horror|Thriller,1649444,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDM3OTUzMTA1OF5BMl5BanBnXkFtZTcwNTkwMTE3Nw@@._V1_UY268_CR3,0,182,268_AL_.jpg"
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy,1597522,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMzUxNzAwMF5BMl5BanBnXkFtZTcwMjg4NzE1OQ@@._V1_UY268_CR9,0,182,268_AL_.jpg"
97701,Paranormal Activity 4 (2012),Horror|IMAX,2109184,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjAxMzM0MjYwM15BMl5BanBnXkFtZTcwMjMwMjAyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller,1712170,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MDE0NjUyMV5BMl5BanBnXkFtZTcwNjQzNjg5Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX,1371111,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMTgxMjc4NF5BMl5BanBnXkFtZTcwNjM5MTA2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy,424755,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNjE0OTg2OF5BMl5BanBnXkFtZTcwNzM3ODYyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller,938330,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4Mjc2NjAyMl5BMl5BanBnXkFtZTcwNzA3MzE2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97836,Here Comes the Boom (2012),Action|Comedy,1648179,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMzEzNDQ0Nl5BMl5BanBnXkFtZTcwMDI2NTY1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97858,Mental (2012),Comedy|Drama,1655416,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1NjQ1OTA1NF5BMl5BanBnXkFtZTcwMTk0NzcwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97860,Killing Them Softly (2012),Crime|Drama|Thriller,1764234,"https://images-na.ssl-images-amazon.com/images/M/MV5BODk3MDg2NDk5M15BMl5BanBnXkFtZTcwMjcxMjMzOA@@._V1_UY268_CR0,0,182,268_AL_.jpg"
97866,"Imposter, The (2012)",Documentary,1966604,"https://images-na.ssl-images-amazon.com/images/M/MV5BODA2MzYzMTUzM15BMl5BanBnXkFtZTcwODk4ODgwOA@@._V1_UY268_CR2,0,182,268_AL_.jpg"
97870,"Sessions, The (Surrogate, The) (2012)",Drama,1866249,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzA5OTUxNDEwNF5BMl5BanBnXkFtZTcwMjczMjEzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97904,Smashed (2012),Comedy|Drama,2063781,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyMDMwNDA1Nl5BMl5BanBnXkFtZTcwNTAwNDY0OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97913,Wreck-It Ralph (2012),Animation|Comedy,1772341,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzMxNTExOTkyMF5BMl5BanBnXkFtZTcwMzEyNDc0OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97921,Silver Linings Playbook (2012),Comedy|Drama,1045658,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MTI5NzA3MF5BMl5BanBnXkFtZTcwODExNTc0OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97923,Flight (2012),Drama,1907668,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMjI1OTMxNl5BMl5BanBnXkFtZTcwNjc3NTY1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97936,Anna Karenina (2012),Drama,1781769,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NDgxNDg0NV5BMl5BanBnXkFtZTcwMjE4MzkwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97938,Life of Pi (2012),Adventure|Drama|IMAX,454876,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97950,"Man with the Iron Fists, The (2012)",Action|Adventure|Crime,1258972,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5ODI3ODkzOV5BMl5BanBnXkFtZTcwMTQxNjUwOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
97988,"Bay, The (2012)",Horror|Sci-Fi|Thriller,1713476,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxODQ1MTEyMl5BMl5BanBnXkFtZTcwNjU3NzM0OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98061,Himizu (2011),Children|Crime|Drama,1900893,"https://images-na.ssl-images-amazon.com/images/M/MV5BODRkZTk1NGUtMjJhOC00MmE3LWJhOTgtYzg0NmJmNjQ2ZTZkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR4,0,182,268_AL_.jpg"
98083,Jackass 3.5 (2011),Comedy|Documentary,1753968,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5MTU2ODkwOV5BMl5BanBnXkFtZTcwNjQwNjg4NA@@._V1_UY268_CR1,0,182,268_AL_.jpg"
98122,Indie Game: The Movie (2012),Documentary,1942884,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NTUzMjQ1MV5BMl5BanBnXkFtZTcwMzc1MzQ4Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",Action|Animation|Sci-Fi,2313197,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzIxMDkxNDM2M15BMl5BanBnXkFtZTcwMDA5ODY1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98154,Lincoln (2012),Drama|War,443272,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNzczMDUyNV5BMl5BanBnXkFtZTcwNjM2ODEzOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98160,Nature Calls (2012),Comedy,1493157,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NDE0NTI5OF5BMl5BanBnXkFtZTcwOTY1MTY0OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98175,Vamps (2012),Comedy|Horror|Romance,1545106,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0ODkwMzI0NV5BMl5BanBnXkFtZTcwMDc4OTc2OA@@._V1_UY268_CR5,0,182,268_AL_.jpg"
98203,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Adventure|Drama|Fantasy|Romance|IMAX,1673434,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMzUyMzY1OF5BMl5BanBnXkFtZTcwNDQ4ODk1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98230,10 Years (2011),Comedy|Drama|Romance,1715873,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTY3NTY3ODAzOF5BMl5BanBnXkFtZTcwMTI4MDQyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98239,Red Dawn (2012),Action|War,1234719,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0MDAwMzA1M15BMl5BanBnXkFtZTcwNzIxMjY3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX,1446192,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMjgwMDg1M15BMl5BanBnXkFtZTcwMTgzNTI1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98279,"Fantastic Fear of Everything, A (2012)",Comedy,2006040,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNjU3NTAwOF5BMl5BanBnXkFtZTgwNTI5MDY5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
98296,Deadfall (2012),Crime|Drama|Thriller,1667310,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3ODIwODYxOF5BMl5BanBnXkFtZTcwNTU5MjcxOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98361,Byzantium (2012),Drama|Fantasy|Thriller,1531901,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2Nzc0NDQwMV5BMl5BanBnXkFtZTcwNjI2MjY3OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98491,Paperman (2012),Animation|Comedy|Romance,2388725,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4ODg0MzM0MV5BMl5BanBnXkFtZTcwNDY2MTc3Nw@@._V1_UY268_CR1,0,182,268_AL_.jpg"
98499,"Fearless Hyena, The (Xiao quan guai zhao) (1979)",Action|Comedy,79315,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MzQzMDQ1Nl5BMl5BanBnXkFtZTcwNzc5ODIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98503,Half a Loaf of Kung Fu (Dian zhi gong fu gan chian chan) (1980),Action|Comedy,80623,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MjY4MTM1OV5BMl5BanBnXkFtZTcwNTc1MDIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
98585,Hitchcock (2012),Drama,975645,"https://images-na.ssl-images-amazon.com/images/M/MV5BODAwNDI5NjIwN15BMl5BanBnXkFtZTcwNjc4ODc2OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance,1798188,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjMzMzM2NTM2NV5BMl5BanBnXkFtZTcwNTk4OTYwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98607,Redline (2009),Action|Animation|Sci-Fi,1483797,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDA1ODI3MTcyNl5BMl5BanBnXkFtZTcwNDkyODYwNw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
98623,Winners and Sinners (Qi mou miao ji: Wu fu xing) (1983),Action|Comedy|Crime,86605,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NzA0MDc2N15BMl5BanBnXkFtZTcwOTcwNTA0MQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
98633,My Lucky Stars (Fuk sing go jiu) (1985),Action|Comedy,89177,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjk0NjU4NDk4M15BMl5BanBnXkFtZTcwNTI1OTQyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
98697,"Money Money Money (L'aventure, c'est l'aventure) (1972)",Adventure|Comedy,66798,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTgwMDg4NTQ2M15BMl5BanBnXkFtZTcwODM4NzMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
98799,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",Animation|Comedy,1979172,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ5NjExODAzM15BMl5BanBnXkFtZTcwMDcwMjEyOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98809,"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,903624,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNTE4MTUxMl5BMl5BanBnXkFtZTcwMDIyODM4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98836,Hyde Park on Hudson (2012),Comedy|Drama,1477855,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU1MzU3Nzc4OF5BMl5BanBnXkFtZTcwOTk5NDI4Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
98908,How to Make Love to a Woman (2010),Comedy|Romance,1241017,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MDg5Mjc4NV5BMl5BanBnXkFtZTcwMTM1MjY4Mw@@._V1_UY268_CR13,0,182,268_AL_.jpg"
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,1790885,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4OTUyNzcwN15BMl5BanBnXkFtZTcwMTQ1NDE3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
99005,Fire with Fire (2012),Action|Crime|Drama,1925431,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAyOTc4OTg2MzJeQTJeQWpwZ15BbWU3MDk0NzgyNzg@._V1_UY268_CR3,0,182,268_AL_.jpg"
99007,Warm Bodies (2013),Comedy|Horror|Romance,1588173,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MjY2MjMzOV5BMl5BanBnXkFtZTcwMDUxNzIwOQ@@._V1._CR43,43.16667175292969,1298,1960.9999542236328_UX182_CR0,0,182,268_AL_.jpg"
99030,Wrong (2012),Comedy|Drama,1901040,"https://images-na.ssl-images-amazon.com/images/M/MV5BODM5NzYyMTIyN15BMl5BanBnXkFtZTcwODM3MDQ5OA@@._V1_UY268_CR1,0,182,268_AL_.jpg"
99087,Playing for Keeps (2012),Comedy|Romance,1540128,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1MTU1OTA5NF5BMl5BanBnXkFtZTcwNTM1MTQyOA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
99106,"Guilt Trip, The (2012)",Comedy,1694020,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5ODAxNDc0Nl5BMl5BanBnXkFtZTcwMzg0NDY1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
99112,Jack Reacher (2012),Action|Crime|Thriller,790724,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NjUxMDI3OV5BMl5BanBnXkFtZTcwNjg1ODM3OA@@._V1_UY268_CR2,0,182,268_AL_.jpg"
